title,label,Prediction
Mexicans turn to church as earthquake death toll hits 320,0,0
New Zealand Labour leader says will reach out to NZ First in next couple of days,0,0
Supreme Court has option to duck travel ban ruling,0,0
As Germans clip Merkel s wings Brussels braces for turbulence,0,0
German vote could doom Merkel-Macron deal on Europe,0,0
Kurds stick with independence vote never going back to Baghdad : Barzani,0,0
Ethnically divided Iraqi town fears fresh conflict after Kurds independence vote,0,0
U.S. air strikes kill 17 Islamic State militants in Libya: U.S. military,0,0
Macron says pursuing cooperation with Merkel that is vital for Europe,0,0
Incensed over refugees east Germans punish easterner Merkel,0,0
Iran says Guards attack Islamic State with drones in Eastern Syria,0,0
Germany s jubilant far-right has Merkel in its sights,0,0
Trump aide Greenblatt returning to Israel for peace talks: official,0,0
While wealthy Mexicans swamped by quake aid poor feel abandoned,0,0
Germany s Syrian refugees celebrate Merkel win but fear rise of far-right,0,1
German Social Democrats vow to rebuild in opposition after election drubbing,0,0
Hurdles high for Merkel in three-way Jamaica tie-up talks,0,0
Iraqi government asks Kurdistan regional government to hand over border posts airports in referendum dispute,0,0
Turkish Iranian presidents discuss Iraqi Kurdish referendum: Erdogan s office,0,0
Iraqi government asks foreign countries to stop oil trade with Kurdistan,0,0
Zimbabwean activist pastor arrested for criticizing Mugabe government,0,0
Russia says one its generals killed by mortar shelling in Syria: TASS,0,0
Highlights: Reactions to German national election,0,0
French Senate vote is blow to Macron Conservatives keep majority,0,0
France s Le Pen congratulates German far-right AfD,0,0
Merkel on track for fourth term after German election: exit poll,0,0
Six people believed injured in suspected London acid attack,0,0
Trump will do everything to avoid nuclear war with North Korea: Mnuchin,0,0
National celebrations open Saudi sports stadium to women for first time,0,0
London mayor says Britain should not host President Trump on state visit,0,0
Police have thwarted seven attacks since March: London mayor,0,0
Russia Syria intensify bombing of rebel-held Idlib witnesses say,0,0
I m no populist says new leader of Italy s 5-Star,0,0
Swiss voters reject raising women s retirement age,0,0
Catalan separatists take to the streets ahead of referendum,0,0
U.S. allied Syrian groups form civilian council to run Deir al-Zor,0,0
Turnout in German election slightly lower than 2013: official,0,0
Iran halts flights to Iraq s Kurdish region in retaliation for independence vote,0,0
Car bomber hits NATO convoy in Afghanistan civilians wounded,0,0
Iran halts flights to Iraqi Kurdistan at request of Baghdad: agency,0,0
Scrap plan for new banking tax London financiers tells UK opposition party,0,0
UK s Johnson opposes adopting any new EU rules during Brexit transition,0,0
Britain must stay in EU s single market after Brexit: Labour lawmakers,0,0
Not so fast Theresa: EU seeks divorce terms to stay friends,0,0
Kurdish city gassed by Saddam hopes referendum heralds better days,0,0
Kenya s chief prosecutor orders investigation into election board,0,0
Yemen s Hadi sees only a military solution to crisis: Arabiya TV,0,0
U.S cautions citizens of possible unrest during Kurdish independence referendum,0,0
Two-thirds of Japan voters oppose PM Abe calling snap election: Kyodo survey,0,0
From nursery to university: Emerging market investors buy into education,0,0
First refugees taken from offshore detention under U.S. refugee swap deal,0,0
Bodybuilder dies after celebrity Muay Thai match with ex-Singapore Idol contestant,0,0
Britain will diverge from EU regulations post-Brexit: minister,0,0
North Korea says rockets to U.S. inevitable as U.S. bombers fly off North Korean coast,0,0
Australian Hindus protest meat advertisement featuring Lord Ganesha,0,1
New Zealand s ruling party ahead after poll but kingmaker in no rush to decide,0,0
Taliban shut down clinics in southern Afghan province official says,0,0
Fears of dam collapse add to Puerto Rico s misery after hurricane,0,0
U.S.-backed forces capture big gas field in Syria s Deir al-Zor: senior commander,0,0
Deadly aftershock volcanic ash spread alarm in Mexico,0,0
Auditor says he was forced to quit Vatican after finding irregularities,0,0
Macron s popularity improving: poll,0,0
China to push for greater cooperation on graft terrorism at Interpol meeting,0,0
Thai junta leader backers fuel suspicions of plans to stay in power,0,0
New Zealand Labour leader says will not yet concede election,0,0
Syria s Moualem says victory within reach de-escalation zones temporary,0,0
Problems pile up for unlucky village near epicenter of Mexican quake,0,0
Mexico school collapse spurs doubts over building code for quakes,0,0
Despite undiplomatic discourse Trump s dance card is full,0,0
Iran tests new missile after U.S. criticizes arms program,0,0
One French soldier killed in Iraq-Syria area: French Presidency,0,0
Italy s 5-Star names youthful new leader as election nears,0,0
Three Kurdish fighters killed five wounded in blast south of oil city Kirkuk,0,0
France extremely concerned by Iran ballistic missile test,0,0
Court ruling favors Ghana in ocean border dispute with Ivory Coast,0,0
Russian suspect detained after arson attacks against last tsar film,0,0
Iraq asks U.N. for help to build new nuclear power reactor,0,0
UNHCR chief meets with Rohingya refugees in Bangladesh camp,0,0
Echoing France Germany says May offered nothing concrete on Brexit,0,0
UK s May sets out transition plan in bid to unlock Brexit talks,0,0
Kurdish government holds meetings in Baghdad on eve of independence vote,0,0
North Korea says rockets to U.S. inevitable after Trump dubs Kim rocket man ,0,0
Facing far-right gains Merkel Schulz urge undecided Germans to vote,0,0
Turkey extends troop deployment mandate pressures Iraqi Kurds on vote,0,0
U.S. bombers fly off North Korea s coast in show of force,0,0
China says North Korea quake not nuclear explosion,0,0
France s far-left leader urges French resistance against Macron,0,0
Few ideas less hope leave Syria crisis on back burner at U.N.,0,0
Turkish parliament extends mandate on troop deployment in Iraq Syria,0,0
Union leader shot dead near South African Lonmin mine second death in two weeks,0,0
Venezuela slams Canada sanctions says Ottawa submitting to Trump,0,0
Greek court s rejection of asylum appeals sets bad precedent: Amnesty,0,0
India at U.N. calls Pakistan pre-eminent export factory for terror ,0,0
Syrian migrant tells Germans: Cherish your democracy go vote!,0,0
Saudi Arabia condemns Myanmar government policy of repression ,0,0
Congo president says whoever killed U.N. experts will be punished,0,0
Germany calls May s Brexit speech disappointing ,0,0
Somalia s Puntland region captures weapons-laden boat from Yemen,0,0
Turkish and Iraqi militaries discuss Kurdish independence vote,0,0
New Zealand s ruling Nationals win most votes New Zealand First Party kingmaker,0,0
Spain Catalonia clash over policing as illegal independence vote nears,0,0
Magnitude 6.2 quake hits southeast of Oaxaca Mexico: USGS,0,0
Lithuania gets minority government as junior partner leaves,0,0
USGS says cannot confirm if North Korea quake natural or manmade,0,0
New Zealand National leader says will speak with kingmaker Peters in the next few days,0,0
U.S. army probes fake evacuation orders sent to U.S. military families in South Korea,0,0
Uzbekistan drops use of students teachers nurses as cotton-pickers: PM,0,0
CTBTO looking at unusual seismic activity in North Korea,0,0
Two seismic events in North Korea unlikely man-made: CTBTO,0,0
New Zealand s Ardern says National has more votes but race isn t over,0,0
New Zealand Green Party leader says wants to form coalition with Labour and New Zealand First,0,0
Korean seismic activity took place 50 km from prior tests: CTBTO,0,0
New Zealand First leader says his party holds balance of power in New Zealand elections,0,0
New Zealand Labour leader says no immediate talks with likely election kingmaker,0,0
Iraqi Kurdish referendum to trigger new crises says Turkish official,0,0
National Party leads in New Zealand polls; New Zealand First still likely kingmaker,0,0
Buddhist mistrust of foreign aid workers hampers relief for Myanmar s Rohingya,0,0
Bangladesh grants bail to two detained Myanmar journalists,0,0
New Zealand s ruling National ahead in early counting- electoral commission,0,0
Refugees reaching Zambia accuse DRC troops of killing civilians: U.N.,0,0
Moody s downgrades UK s rating on Brexit and growth fears,0,0
Damaged New Zealand fuel pipeline to be restarted Sunday: New Zealand Refining,0,0
U.S. challenged by rising North Korea tensions Russia urges calm,0,0
Tempers fray as search for survivors winds down after Mexico quake,0,0
Frida the rescue dog emerges as hero of Mexican earthquake,0,0
China s ruling party expels anti-graft ex-insurance officials citing graft,0,0
Hurricane Maria skirts Turks and Caicos as Puerto Rico endures fresh flooding,0,0
China tells Japan not to abandon dialogue over North Korea,0,0
Defying Trump Iran says will boost missile capabilities,0,0
Brazil army deploys in Rio slum as drug-related violence worsens,0,0
Despite tensions U.S. sees value in New START treaty with Russia,0,0
Germany s surging far-right promises to disrupt cozy parliament,0,0
UAE says Iran violates letter and spirit of nuclear deal,0,0
Hopes dimming under rubble Mexico woman s texts help save her,0,0
Colombian police seize 7 tons of cocaine at banana farm,0,0
Thirty-two years after quake angry Mexicans still wait for homes,0,0
Highlights: British PM May s main comments on Brexit,0,0
Turkey urges Iraqi Kurds to drop referendum cites sanctions,0,0
Kurds press historic independence vote despite regional fears,0,0
U.S. seeks urgent action on Myanmar U.N. eyes $200 million for refugees,0,0
Factbox: How U.S. multinationals in Puerto Rico are responding to Hurricane Maria,0,0
German political rivals agree: No lottery for me,0,0
Canada to impose sanctions on Venezuela s Maduro and top officials,0,0
Turkey wants Iraq s Kurdish region to drop referendum avoid sanctions,0,0
Britain says Moody s downgrade based on outdated Brexit view,0,0
Cuba urges U.S. not to politicize allegations of harmed diplomats,0,0
Storm Maria pitches Puerto Rico barrio into sunken Venice ,0,0
Three dead after Sudan clashes over Bashir visit to south Darfur: U.N.,0,0
Ship carrying migrants sinks off Turkish coast kills 15 - coast guard,0,0
Russia tells North Korea U.S. hot heads to calm down,0,0
Buckeye Partners Puerto Rico oil terminal still closed after Maria,0,0
N.Y. power company sends crew to aid Puerto Rico after hurricane,0,0
Spain sends more police to block Catalonia referendum,0,0
Facebook to overhaul political ads after threat of U.S. regulation,0,0
Shelling across Pakistan-India border kills six civilians wounds 30,0,0
Head of G4S immigration unit at center of abuse scandal quits,0,0
EU leaders want clarity on citizens Brexit financial terms and Ireland,0,0
French President Macron to make EU reforms proposals on Tuesday,0,0
New Zealand goes to polls on Saturday ending tight volatile race,0,0
Monument to designer of AK-47 rifle scarred by sculptor s lapse,0,0
Rhetoric aside Latin America leaders say Trump listened on Venezuela,0,0
Trump dismisses Facebook ads controversy as part of Russia hoax ,0,0
Close but no hurrah: EU welcomes May Brexit speech but warily,0,0
Polish PM: want to ensure rights of Poles in UK in Brexit talks,0,0
Former head of Muslim Brotherhood dies in hospital: lawyer,0,0
Turkey calls on Barzani to cancel northern Iraq referendum,0,0
Uzbekistan pulls students teachers nurses from cotton fields: sources,0,0
U.S. special envoy says Kurdish referendum has a lot of risks ,0,0
Ireland says lot of work needed to move to next phase of Brexit talks,0,0
What s a dotard anyway? Kim s insult to Trump,0,0
DUP leader says Brexit transition should be kept to absolute minimum ,0,0
Iraq reconstruction conference in Kuwait planned for early 2018,0,0
Macron signs French labor reform decrees,0,0
Poland says full protection of EU citizens rights in UK key in Brexit,0,1
Gulf media promotes emigre Qatari royals as feud sours,0,0
Civilians leave IS-area in eastern Syria after evacuation deal: monitor,0,0
Instant View: UK s May calls for two-year transition after Brexit,0,0
Trump South Korea s Moon agree to boost defenses: White House,0,0
Cameroon Anglophone protests reignite with separatist tinge,0,0
Irish PM says May speech genuine effort to move things forward ,0,0
EU praises constructive spirit of May speech wants more clarity,0,0
UK PM May does not raise possibility of leaving EU before March 2019,0,0
Factbox: Iraq s Kurds to vote in historic referendum on independence,0,0
Kurds ready to pay any price for freedom Barzani says sticking by independence vote,0,0
Syrians vote in Kurdish-led regions of north,0,0
Bosnian experts find 86 skulls at scene of 90s war massacre,0,0
German election campaign largely unaffected by fake news or bots,0,0
 Even more concerned after May Brexit speech: senior EU lawmaker,0,0
Post-election conundrum awaits Germany s Merkel,0,0
Teenager appears in UK court charged with London bomb attack,0,0
Slovenian PM cancels Croatia visit over maritime dispute,0,0
UK not prepared to pay for EU single market access during transition: government source,0,0
A North Korea nuclear test over the Pacific? Logical terrifying,0,0
U.S. takes North Korea threat of H-bomb test seriously Trump official says,0,0
Russia supports Iraq s territorial integrity: Lavrov,0,0
Angry and invisible expat Britons await PM May in Florence  ,0,0
UK PM May says Brexit transition period to last around two years,0,1
Turkish missile deal with Russia reflects stormy relationship with NATO,0,0
Kenya not at risk of constitutional crisis ahead of election re-run: top legal official,0,0
PM May says EEA membership would not suit Britain after Brexit,0,0
UK PM May says Brexit talks have been at times tough but made progress,0,0
Romanian deputy PM Shhaideh investigated for abuse of office,0,0
Germany expels second Vietnamese diplomat over Cold War-style abduction,0,0
UK PM May wants to be a strong friend to the EU,0,0
Russian submarine fires cruise missiles at jihadi targets in Syria,0,0
Venezuela president brings Cuba donation in wake of hurricane,0,0
Smaller EU states need stronger voice not Brussels says Czech election favorite,0,0
Zambia fears humanitarian crisis as influx of Congo refugees escalates,0,0
British police feel strain from attacks after latest London bombing,0,0
Saudi cleric suspended over quarter-brain women drivers quip,0,0
India using chilli sprays stun grenades to dissuade Rohingya influx,0,0
Filipino bishops urge bell-ringing prayers to protest bloody drugs war,0,0
South African minister calls for ANC to discipline Zuma: report,0,0
In South Korea daily stresses outweigh North Korea missile worries,0,0
Trump says North Korea s Kim will be tested like never before ,0,0
China s ruling Communist Party expels former Gansu party boss for graft,0,0
Trump Ghani agree U.S. can help develop Afghanistan s rare earth minerals,0,0
Kremlin deeply concerned by rising tension on Korean peninsula,0,0
Kenyan president says Supreme Court election ruling was coup ,0,0
Australian court rules senator was British citizen when nominated,0,0
Thai authorities close in on Yingluck s escape accomplices,0,0
Syrian activist and daughter murdered in Istanbul home: Turkish police,0,0
U.S. Navy carrier drills with Japanese navy amid North Korean tension,0,0
Tunisian navy rescues 78 migrants off coast,0,0
Rockets hit Damascus airport area in probable Israeli attack: report,0,0
Japan court rules Tepco liable over Fukushima: media,0,0
Roadside bomb kills four in Thailand s troubled south: security official,0,0
China urges North Korea to stop persisting on a dangerous course,0,0
China welcomes Myanmars efforts to alleviate situation in Rakhine,0,0
Iran unveils a ballistic missile with range of 2 000 km: Tasnim news,0,0
Britain will meet its Brexit financial obligations: minister,0,0
British police release two men in Parsons Green attack probe,0,0
Fearing far-right surge Merkel tells Germans to vote on Sunday,0,0
China calls for restraint when asked about North Korea hydrogen bomb threat,0,0
Spain police detain man accused of link to Barcelona attacks,0,0
Australia okays use of China drones in non-classifed operations,0,0
Mexicans respond with faith and charity as hope fades for quake survivors,0,0
Australian police charge man for attacking former PM Abbott,0,0
Reliving China s Long March ahead of party congress,0,0
France to skip 2018 Winter Games if security not assured,0,0
Japan calls North Korea s behavior absolutely unacceptable ,0,0
Iran nuclear deal cannot be renegotiated: Rouhani,0,0
Russia says U.S. Iran sanctions undermine nuclear deal,0,0
Exclusive: Faulty devices help keep Iran in nuclear deal limits - report,0,0
Russia says will target U.S.-backed fighters in Syria if provoked,0,0
Mexicans race to save schoolgirl buried by quake; death toll at 237,0,0
Mexico politicians fear flunking quake test before 2018 vote,0,0
North Korea official says North may consider hydrogen bomb on Pacific Ocean: Yonhap,0,0
Citibanamex lowers Mexico 2017 GDP to 1.9 percent due to quake,0,0
Beijing government pulls winter construction ban from website,0,0
Facing crime wave residents in South Sudan capital pay police for protection,0,0
Argentina s Macri almost certain to run for re-election: adviser,0,0
North Korea s Kim says will make deranged Trump pay dearly for U.N. speech,0,0
Exclusive: Turkey to deploy troops inside Syria s Idlib - Erdogan,0,0
U.S. announces near $700 million in humanitarian aid to Syria,0,0
Guinea rioters burn down police buildings in mining town 17 wounded,0,0
Guatemala Congress again votes to maintain president s immunity,0,0
Nuclear weapons will not bring security for North Korea: Tillerson,0,0
U.S. pressing Suu Kyi Myanmar military over Rohingya: Haley,0,0
U.S. not ruling out possible oil embargo on Venezuela: Haley,0,0
Venezuelans face growing queues to buy gasoline,0,0
Thousands rally in Philippines warn of Duterte dictatorship ,0,0
Istanbul s Ataturk airport reopens after jet crash Turkish Airlines CEO says,0,0
Storm Maria brings fear pain and shock to Puerto Ricans,0,1
Trudeau confronts Canada s failure of indigenous people in U.N. speech,0,0
China urges North Korea not to go further in a dangerous direction ,0,0
Merkel s conservatives lead before Sunday vote far-right gains: poll,0,0
Catalan leader presses on with banned vote on split from Spain,0,0
WHERE IS THE OUTRAGE? INDIEGOGO HOSTS FUNDRAISER FOR BLACK MAN AND BANK ROBBER WHO MURDERED WHITE COP AND MARINE VETERAN [Video],1,1
BUSINESS OWNER LEARNS PAINFUL LESSON: Why Re-Distribution Of Earnings In The Workplace Doesn’t Work,1,0
SHOCKING HYPOCRISY: THE MOST RACIST INDUSTRY IN AMERICA,1,1
WHY WOULD OBAMA’S SEND THEIR DAUGHTER TO NYC TO INTERN With A Self Described Sexual Predator Of Her Little Sister?,1,1
OH THE IRONY! PLANNED PARENTHOOD USES A FAMOUS CARTOON CHARACTER TO DEFEND ABORTION,1,1
BREAKING: LA SHOOTER ADMITTED HE WAS OBAMA SUPPORTER…Media Still Attempts To Make Tea Party Connection,1,1
HULK HOGAN IS KICKED TO CURB BY WWE FOR SPECULATION OVER RACIST COMMENTS,1,1
DISABLED MAN WITH CANE CONFRONTS 3 PUNKS STANDING ON AMERICAN FLAG ON UCLA CAMPUS: What He Does Next Is Awesome! [VIDEO],1,1
[UPDATE] THESE 3 COMPANIES Have Demanded Their Names Be Removed From Baby Harvester Planned Parenthood’s List of 40 Major Company Donors,1,1
BLACK ESPN SPORTS ANNOUNCER GOES OFF ON DIVISIVE LEFTIST NARRATIVE: So what are we saying…That black lives matter only when we’re killed by somebody who’s not black? ,1,1
OBAMA LIGHTS UP WHITE HOUSE HOURS AFTER GAY MARRIAGE DECISION…Still Won’t Lower Flags For Unarmed Marines Murdered By Muslim Terrorist,1,0
[VIDEO] LEFTIST CNN HOST ACTUALLY SAID THIS: Chattanooga Terrorist Is GOOD LOOKING…This guy actually reminds me of Dzhokhar Tsarnaev ,1,1
[VIDEO] FOX News’ Greg Gutfield Asks If The Left Would Care If Planned Parenthood Was Selling Harvested Dolphin Organs,1,1
BREAKING STORY! TRUE EVIL EXPOSED: [Video] PLANNED PARENTHOOD DIRECTOR Caught On Video Selling Aborted Baby Parts,1,1
POPE TAKES COMMUNIST CRUCIFIX GIFT HOME: Says He Was Not Offended By It [VIDEO],1,1
‘IT’S ALL ABOUT THE KIDS’…JUST ASK THE UNIONS: Public Schools Are Broke While Shocking Number Of Chicago School Employees Make Six Figures Per Year,1,1
PREGNANT ‘Pro-Choice’ WOMAN ASKS $1 MILLION RANSOM FOR BABY: ‘How much would you pay to stop an abortion?’,1,1
FLORIDA CAR DEALER THREATENED WITH FINES FOR DISPLAYING AMERICAN FLAGS [Video],1,1
(VIDEO) YOU’LL BE PROUD! ONE VETERAN REMAINED AFTER FLAG BURNING EVENT IN NYC TO TAKE CARE OF BUSINESS,1,1
HIGH SCHOOL TEACHER SEEKS HELP FROM UNION AFTER BEING FIRED FOR STOMPING ON AMERICAN FLAG IN CLASS [Video],1,1
MILWAUKEE ART MUSEUM TO DISPLAY THIS HUGE PORTRAIT OF POPE FRANCIS MADE OF CONDOMS,1,1
SAY WHAT? RACIST GUN-TOTING FLAG STOMPER WHO CAUSED MONTH LONG MAN HUNT THREATENING: I am a terrorist toward white people IS RELEASED ON BOND,1,1
ABOVE THE LAW: OBAMA’S ‘HOPE’ ARTIST WANTED ON FELONY CHARGES IN DETROIT,1,1
ILLEGAL ALIEN DEPORTED 3 TIMES KILLS SPORTS JOURNALIST AND FATHER OF 4 DAY BEFORE FATHER’S DAY,1,1
[VIDEO] DOES SEEING TWO NAKED LESBIANS IN BED TOGETHER MAKE YOU WANT TO EAT YOGURT? Chobani Apparently Thinks It Does,1,1
[Video] MUSLIM MAN HITS GAY COUPLE OVER HEADS WITH CHAIR IN MANHATTAN: Why It Won’t Be Treated As A Hate Crime,1,1
[VIDEO] FAIRFAX VA BOARD VOTES TO TEACH STUDENTS GRADES K- 8 ABOUT GENDER IDENTITY AND GAY MARRIAGE In A Way Parents Cannot Opt out,1,1
FRANKLIN GRAHAM PULLING HUNDREDS OF MILLIONS FROM BANK USING TV AD [Video] TO PROMOTE GAY MARRIAGE AND ADOPTION,1,0
MARINE VET HAS ‘NO REGRETS’ OVER JAIL TIME For Spilling’ Coffee On These Disgusting Protestors,1,1
Police Commissioner Explains Why It’s Hard To Hire Black Cops In NYC,1,1
BRUCE JENNER CASHING IN BIG TIME WITH NEW IDENTITY: I’m the new ‘normal [VIDEO],1,1
IRONY: [VIDEO] FLAG STOMPIN’ RAPPER LIL WAYNE STARTS FIGHT At Stop The Violence Fundraiser,1,1
COLLEGE PROF DEVELOPS 10 Cracka Commandments TO HELP WHITE PRIVILEGED PEOPLE WITH IMMINENT Black Spring ,1,1
CHICAGO AREA SCHOOLS REPLACING BOOKS BY WHITE MALE AUTHORS With Books That Are more culturally relevant ,1,1
HIGH SCHOOL SHOWS STUDENTS RACIST Sh*t White People Say VIDEO AS PART OF MORNING ANNOUNCEMENTS,1,1
WHITE STUDENTS TURNED AWAY FROM Anti-Racism Event Because Black People Deserve A safe place Without White People,1,1
SWANKY NYC HOTEL TURNS AWAY NAVY OFFICER FOR WEARING UNIFORM [Video],1,1
PRO-LIFE LICENSE PLATE DEEMED ‘Patently Offensive’ BY FEDERAL APPEALS COURT,1,1
PREVIEW OF WHAT’S TO COME IN AMERICA: UK Immigration Officers Threatened and Bullied Into Submission By Crowd [VIDEO],1,1
BELGIAN MAYOR IS THREATENED BY ISLAMISTS: Convert To Islam Or Die,1,1
CLASSLESS HOLLYWOOD LIB ADDRESSES THOUSANDS AT COMMENCEMENT SPEECH…Drops F-Bomb In Whiny Opening Line,1,1
[VIDEO] SHOCKING ‘SILENCE OF THE LAMBS’ LIKE INTERVIEW WITH SERIAL MURDERER,1,1
LIB PROFESSOR AND HARVARD GRAD SAYS PEDOPHILIA IS NOT A CRIME…Read Why…,1,1
Gangs Involved In Huge Biker Brawl Have toned down their threats After Warning Police Of Retaliation And Threat To kill anyone in uniform ,1,1
FORMER NEW BLACK PANTHER ADVISOR AND MINISTER THREATENS: If Freddie Gray’s killers walk you will see cops being killed in broad daylight ,1,1
 Kill Him…Kill Him …GOOD SAMARITAN TRYING TO SAVE TEEN GIRL GETS BRUTALLY BEATEN [Video],1,1
7 DEAD OVER 200 INJURED IN AMTRAK CRASH And This Passenger Has The Audacity To Complain About This…,1,1
THIS IS RICH! ACLU WANTS INVESTIGATION INTO HOLLYWOOD SEXISM,1,0
NO JOKE! THE EPA STICKS ITS NOSE INTO THE NAIL SALON BUSINESS,1,0
(VIDEO) MILITARY VETS TOLD NOT TO ACT ‘POMPOUS’ TO AVOID ANGERING ISIS ‘LONE WOLVES’ WHILE LIBERAL PUNDITS CALL RADICAL ISLAM A ‘MADE UP IDEA’,1,1
CRIES OF RACISM AFTER NYC MUSEUM KICKS OUT ROWDY HIGH SCHOOLERS,1,1
OUTRAGEOUS VIDEOS: WATCH THE LEFTISTS BLAME THE VICTIM AND DENY THE TRUTH,1,1
BOMB THREAT AND CRITICISM HITS HISPANIC BBQ OWNER’S PLANS FOR WHITE APPRECIATION DAY,1,0
GUANTANAMO JIHADIST FREED AFTER MURDER OF SFC CHRISTOPHER SPEER,1,1
(AUDIO)NATION OF ISLAM LEADER FARRAKHAN: WE WILL KILL YOU ALL IF YOU GO AGAINST US,1,1
WHITE BASEBALL PLAYER LOSES SCHOLARSHIP AFTER USING THE N WORD BUT NOT SO FOR BLACK BASKETBALL PLAYER,1,1
(VIDEO) MEDAL OF HONOR RECIPIENT SCORCHES AMERICAN FLAG STOMPERS,1,1
CONTROVERSY OVER CHRISTIAN FLAG ENGULFS SMALL TOWN,1,1
PRO-ABORTION BOOK FOR CHILDREN: My Sister Is a Happy Ghost! ,1,1
(VIDEO) SICKENING CHALLENGE GOES VIRAL: DISRESPECTING OUR AMERICAN FLAG BY STOMPING ON IT,1,1
(AUDIO) RACIST BLACK PANTHER LEADER: We’re willing to kill to save a black nation. ,1,1
SHOCKING REPORT: MORE LAW ENFORCEMENT OFFICERS KILLED THAN YOUNG BLACK MEN BY WHITE COPS,1,1
OBAMA PLAYS THE VICTIM CARD AGAIN: BALTIMORE RIOTERS STRIPPED A,1,1
CHILLING INTERVIEW: [VIDEO] 14 Yr. Old Girl Doused Baltimore Pizza Store Owner In Lighter Fuel Tried To Set Him On Fire,1,1
(VIDEO) BALTIMORE BBQ & BREW OWNER GUARDS RESTAURANT AFTER LEADERS UTTERLY FAILED ,1,1
(VIDEO)BALTIMORE IN A NUTSHELL: GERALDO RIVERA AND RIOTERS SCUFFLE AS APOLOGIST DEMOCRAT POLITICIAN MAKES EXCUSES FOR THE THUGGERY,1,1
BRILLIANT AND TRUE: THIS IS ALL YOU NEED TO KNOW ABOUT THE FAILURE OF BALTIMORE’S LEADERS,1,1
SIX REASONS THE LEFT Turned Their ‘Accepting’ Backs On Bruce Jenner After He ‘Came Out’ In TV Interview,1,1
NEW TV SHOW HAS COUPLES Bravely Putting Their Marriage On The Line By Sleeping With Strangers,1,0
FIRST GRADE TEACHER READS TRANSGENDER BOOK TO STUDENTS ABOUT How A Boy Came To The Realization He Was Really A Girl,1,1
ONLY 25% OF DOWN SYNDROME BABIES ARE ALLOWED TO BE BORN…This ‘Flying Baby’ Might Make Some People Re-think That Decision,1,1
MIDDLE SCHOOL TEACHER BEATEN UNCONSCIOUS BY PARENT AND STUDENT WARNED: ‘I fear for my safety…the children have no respect for adults ,1,1
MICHIGAN CONTROVERSY OVER GUN DEPICTED IN VETERANS’ MEMORIAL: We didn’t win the war by throwing sticks and stones. ,1,1
(VIDEO) WOMAN BEATEN BY TWO TEENS AFTER ‘SHUSHING’ THEM IN MOVIE THEATER,1,1
UPDATE: 40% OF VICTIM’S SKULL IS MISSING…No New Arrests [Graphic Video] PHILADELPHIA POLICE ASK FOR HELP IDENTIFYING GANG OF KIDS And Mother For Sub-Human Attack On Homeless Man With Hammer,1,1
‘MOTHER OF THE YEAR’ Drives11 And Armed 15 Yr. Old Sons Along With 4 Teenage Friends To A Fight,1,1
IT’S TIME TO STOP THE LIES! ARE YOU SICK AND TIRED OF THE FALSE Hands Up Don’t Shoot NARRATIVE?,1,1
[Video] BURGER KING MANAGER CURSES OUT AND THREATENS CUSTOMER Who Asked For Refund,1,1
SHOCKING: UNIV OF HAWAII RECRUITS GIRLS AS YOUNG AS 14 YEARS OLD FOR 2ND TRIMESTER ABORTION EXPERIMENTS,1,1
BREAKING: [Video] COLORADO BAKER WHO REFUSED TO MAKE CAKES With Anti-Gay Message Did Not Discriminate,1,1
(VIDEO) PATRIOTS DEMAND REMOVAL OF COMMUNIST FLAG,1,1
BUSTED: [VIDEO] MAN ATTEMPTS TO TAPE GOTCHA VIDEO OF COPS ‘ABUSING THEIR POWERS’ And Gets Unexpected Challenge From Local News,1,1
[VIDEO] 16 YR OLD ARRESTED For Violent Gang Beating In McDonalds…15 Yr Old Victim Brags About New Found Fame,1,1
 Non-violence hasn’t worked …Reverend Sam Mosteller Leader of Group Founded By MLK Calls On Blacks To Take Up Arms,1,1
YEAR IN REVIEW: 2017 Top Ten Conspiracies,1,1
‘Classified’ Emails from Hillary Clinton and Huma Abedin found on Anthony Weiner’s Laptop,1,1
How Trump is Accelerating the Decline of US Global Influence,1,1
US Advising Soldiers to Be ‘Less Masculine’ as Military Tries to Curb Flood of Sexual Harassment Cases,1,1
Dopey Santas McAfee Hacked Silicon Valley vs. ACR – Boiler Room EP #141,1,1
The Jerusalem Decision: From Creative Chaos to Effective Turmoil,1,1
A POEM: ‘Twas The Night Before CNN’s Christmas…’,1,1
Bundy Case Ruled a Mistrial – Will Federal Case Soon Crumble?,1,1
Mainstream Media Fake News: 21st Century Wire Debates American ‘Liberal’ Academic,1,1
CLOAKED IN CONSPIRACY: Overview of JFK Files Reopens Door to Coup d’état Claims & Cold War Era False Flag Terror,1,1
COLLUSION FUSION: DOJ Official’s CIA Wife Was Hired to ‘Research’ Trump,1,1
Mueller Team Uniform? ‘Democratic Donkey Jerseys’ and ‘I’m With Hillary T-Shirts’ says Congressman,1,1
Palestinian Protesters Attack US Embassy in Lebanon,1,0
Charlie Manson Serial Killers LSD Hippie Culture Cults and Bitcoin Explosion – Boiler Room EP #138,1,1
Trump Team Didn’t Just Collude with Israel Kushner was Acting as Foreign Agent for Tel Aviv,1,1
CIA’s Pompeo: ‘Assange Shouldn’t Be Confident of Protecting WikiLeaks Sources’,1,1
ABC News Suspend Anchor Brian Ross Over Fake News Report on Trump-Flynn ‘Russian Collusion’,1,1
