Title,True Label,DT Prediction,NB Prediction,RFC Prediction,SVM Prediction
Hé lộ thủ đoạn của đường dây mua bán hóa đơn khủng gây thiệt hại 740 tỷ đồng,0,0,0,0,0
Vụ cầm điếu cày đánh người ở Thanh Hóa: Hé lộ nguyên nhân,0,0,0,0,0
Trả thù tình người đàn ông tung chiêu nhét ma túy vào cốp xe để vu khống cho tình địch,0,0,0,0,0
Vụ đầu độc Xyanua ở Đồng Nai: Xuất hiện tình tiết mới,0,0,0,0,0
Cựu cảnh sát giao thông say xỉn lái ô tô tông chết người phụ nữ bị truy tố,0,0,0,0,0
Công an tóm gọn kẻ lừa đảo khét tiếng Lê Văn Bang sau 33 năm truy lùng,0,0,0,0,0
Bi kịch tình ái: Kẻ thủ ác sát hại nhân tình được vợ khuyên đi đầu thú,0,0,0,0,0
Đánh bạn nhậu bị thương vì xin thanh toán tiền để về trước mà không đồng ý,0,0,0,0,0
Thủ tục mua bán xe máy cũ biển 4 số như thế nào?,0,0,0,0,0
Thế giới ngầm mại dâm 4.0 (Kỳ 3): Bóc trần nguyên tắc bán hoa kỳ quái của tú ông Lê Hoàng Long,0,0,0,0,0
Khởi tố nhóm quái xế lạng lách bốc đầu trong đêm ở Nam Định,0,0,0,0,0
Khởi tố 7 đối tượng thao túng thị trường chứng khoán mã cổ phiếu CMS,0,0,0,0,0
Bắt đối tượng ở Nam Định hoạt động trong tổ chức phản động,0,0,0,0,0
Mức phạt lấn làn xe ô tô năm 2024,0,0,0,0,0
Lào Cai: Triệt phá điểm ma túy hoạt động dưới hình thức boongke,0,0,0,0,0
Xe khách 40 chỗ chở 41 người có bị phạt không?,0,0,0,0,0
Vụ người đàn ông tử vong tại nhà riêng ở Yên Bái: Hé lộ nguyên nhân,0,0,0,0,0
Hiện trường vụ dùng điện bẫy chuột gây chết người ở An Giang,0,0,0,0,0
Khởi tố nhóm đối tượng mang hung khí đi giải quyết mâu thuẫn ở Thái Bình,0,0,0,0,0
Hải Dương: Thu giữ gần 1.200 bánh trung thu nhập lậu,0,0,0,0,0
Con rể báo công an mẹ vợ thoát nạn ngoạn mục,0,0,0,0,0
Vụ thiếu nữ 16 tuổi nghi bị 2 anh em cha dượng xâm hại: Công an vào cuộc,0,0,0,0,0
Tuyên án tử hình hung thủ dùng kéo đâm đại úy công an tử vong,0,0,0,0,0
Khởi tố nhóm nhân viên văn phòng đăng ký đất đai đánh bạc theo kiểu 3 cây,0,0,0,0,0
Xét xử vụ Vimedimex: Bà Nguyễn Thị Loan phủ nhận nhiều biên bản hỏi cung,0,0,0,0,0
Nhận lời làm việc phi pháp cho 1 đối tượng lạ mặt nam thanh niên bị bắt giữ,0,0,0,0,0
Nhóm thanh niên mở dây chuyền sản xuất tiền giả làm giả giấy tờ giữa Thủ đô,0,0,0,0,0
Vì sao Tổng Giám đốc Công ty cổ phần sữa Hà Lan bị bắt?,0,0,0,0,0
Vụ nam sinh lớp 9 bị bố bạn đánh nhập viện: Người đàn ông lĩnh án 2 năm tù,0,1,0,0,0
Trốn truy nã vì môi giới mại dâm hotgirl Ngô Thị Linh bị bắt,0,0,0,0,0
Cựu Chủ tịch Hà Nội Nguyễn Đức Chung đã nộp bao nhiêu tiền để hoàn tất thi hành án dân sự?,0,0,0,0,0
Vụ nổ súng 2 vợ chồng trúng đạn ở Đồng Nai: Danh tính nghi phạm,0,0,0,0,0
Nỗi đau sau bản án tử hình cho kẻ giết vợ và 3 con bằng khí CO,0,0,0,0,0
Vụ nữ sinh lớp 8 mang thai nghi bị cha dượng xâm hại ở Gia Lai: Diễn biến nóng,0,0,0,0,0
Tình huống pháp lý vụ bé gái 13 tuổi dùng búa sát hại ông nội ở Thái Nguyên,0,0,0,0,0
Làm lại đăng ký xe máy và bằng lái xe ở đâu?,0,0,0,0,0
Màn tung hứng tinh vi giữa 2 đối tượng cộm cán nhằm vào cô gái trẻ giữa phố Hà Nội,0,0,0,0,0
Tổ chức offline nhóm những thằng tù và 8h Tô Hiệu để gây rối 18 thanh niên bị bắt,0,1,0,0,0
Con gái nhỏ bị chú rể nhiều lần xâm hại cha đau đớn trình báo công an,0,0,0,0,0
Bi kịch Tình-tiền: Anh rể sát hại em dâu khi bị từ chối đi nhà nghỉ vụng trộm,0,0,0,0,0
Giải cứu 13 nạn nhân bị cưỡng bức lao động tại đặc khu Tam giác vàng,0,0,0,0,0
Cái kết đắng cho gã trai 9x đâm mẹ con người yêu châm lửa đốt nhà vì ghen,0,0,0,0,0
Phú Thọ: Nghi án 2 anh em cha dượng hóa yêu râu xanh xâm hại thiếu nữ 16 tuổi,0,0,0,0,0
Từ vụ Xuyên Việt Oil Bộ Công an kiến nghị giải pháp chặn lỗ hổng trong quản lý xăng dầu,0,0,0,0,0
Bằng lái xe hạng C có thể điều khiển những loại xe nào?,0,0,0,0,0
Tin tức pháp luật mới nhất ngày 30/8: Đối tượng lừa 400 triệu đồng để xin việc,0,0,0,0,0
Mức phạt khi đi vào tuyến đường không có giấy phép lưu hành?,0,0,0,0,0
Khởi tố đối tượng lừa 400 triệu đồng để chạy xin việc,0,0,0,0,0
Bắt nhanh đối tượng cướp giật điện thoại của cô gái trẻ ở Gò Vấp,0,0,0,0,0
Hưng Yên: Phát hiện kho hàng xe đạp điện không rõ nguồn gốc xuất xứ,0,0,0,0,0
Vụ bé gái 13 tuổi bị dụ dỗ làm chuyện người lớn : Quen qua mạng xã hội,0,0,0,0,0
Trùm giang hồ Quân Idol cùng 3 đàn em bị tuyên án tử hình,0,0,0,0,0
Khởi tố nhóm thanh thiếu niên mang đao đi giải quyết mâu thuẫn,0,0,0,0,0
Đề nghị truy tố đối tượng về tội Chế tạo trái phép vũ khí quân dụng,0,0,0,0,0
Hỗn chiến bằng dao phóng lợn vỏ chai bia 35 báo thủ ở Hưng Yên bị khởi tố,0,0,0,0,0
Công an TP.HCM thu thập tài liệu trò chơi xổ số Labubu,0,0,0,0,0
Phát hiện gần 2.500 sản phẩm không rõ nguồn gốc xuất xứ,0,0,0,0,0
Người phụ nữ suýt mất gần 600 triệu đồng với kịch bản dọa bắt của kẻ lừa đảo,0,0,0,0,0
Vạch trần thủ đoạn của nhóm hack tài khoản Facebook lừa gần 400 bị hại,0,0,0,0,0
Người tố cáo sai phạm của Xuyên Việt Oil lộ loạt cựu quan chức nhận hối lộ hàng triệu USD là ai?,0,0,0,0,0
Nổ làm ăn với cán bộ cấp cao siêu cò đất lừa đảo chiếm đoạt hơn 22 tỷ đồng,0,1,0,0,0
Xét xử nhóm đối tượng lừa mua ngoại tệ online xịt thuốc mê để cướp tài sản,0,0,0,0,0
Vụ bé gái 13 tuổi dùng búa đánh ông nội tử vong ở Thái Nguyên: Thi thể nạn nhân được giấu ở đâu?,0,1,0,0,0
Vụ bé trai bị đánh đập trước sảnh chung cư New Horion: Tạm giữ đối tượng,0,0,0,0,0
Vụ bé gái 13 tuổi dùng búa đánh ông nội tử vong ở Thái Nguyên: Hé lộ nguyên nhân,0,0,0,0,0
Kê biên hơn 200 thửa đất thuộc 2 Dự án ở Hải Phòng để phục vụ điều tra,0,0,0,0,0
Vụ ném bé trai 3 tuổi xuống kênh ở miền Tây: Thanh niên 25 tuổi lĩnh án,0,0,0,0,0
Giả mạo Cục phó An ninh điều tra Bộ Công an nhận đòi nợ thuê chạy án,0,0,0,0,0
Lật tẩy trò lừa bán thiên thạch huyền bí khiến một phụ nữ mất 2 tỷ đồng,0,0,0,0,0
Sốc: Bực tức vì ông nội nhờ đấm lưng bé gái 13 tuổi dùng búa đánh ông tử vong,0,0,0,0,0
Cảnh báo cuộc gọi điện thoại mạo danh Cục Đăng kiểm Việt Nam để lừa đảo,0,0,0,0,0
Sập bẫy lừa đảo người phụ nữ sợ sệt đi rút 580 triệu đồng,0,0,0,0,0
Bản án ma túy treo lơ lửng trên đầu bà trùm trốn thi hành án tinh vi thế nào?,0,0,0,0,0
Lật tẩy bí mật trong đám tang ở Quảng Nam bắt giữ 12 đối tượng,0,1,0,0,0
Nữ quái sa lưới sau hơn 5 năm trốn truy nã sang Lào,0,0,0,0,0
Cuộc ngã giá tại khách sạn giữa nữ Giám đốc Xuyên Việt Oil và cựu Vụ phó Bộ Công thương,0,0,0,0,0
Vụ ly hôn của ông Lê Phước Hoài Bảo: Tòa bác kháng cáo tài sản trị giá triệu đô chia như án sơ thẩm,0,0,0,0,0
Đem bán 5 tivi của trung tâm nuôi dưỡng người có công một cán bộ bị bắt,0,0,0,0,0
Những biển báo giao thông cấm quay đầu bạn cần nắm rõ,0,0,1,0,0
Quái chiêu của nữ Giám đốc Xuyên Việt Oil khiến nhiều cựu quan chức nhúng chàm,0,0,0,0,0
Lừa đảo qua mô hình kinh doanh dropshipping: Thủ đoạn tinh vi nhiều người sập bẫy,0,1,0,0,0
Vụ tài xế xe tải nghi cố tình cán chết người: Tạm giữ tài xế,0,0,0,0,0
Thế giới ngầm mại dâm 4.0 (Kỳ 2): Tú ông Lục Triều Vỹ điều hoa hậu bán dâm 30.000 USD,0,0,1,0,0
Hành trình lần theo dấu vết triệt phá đường dây mua bán trẻ sơ sinh núp bóng cho nhận con nuôi,0,0,0,0,0
Khởi tố 18 báo thủ ở Quảng Ninh mang hung khí giải quyết mâu thuẫn trong đêm,0,0,0,0,0
Hotgirl phạm tội lừa đảo ra đầu thú sau 20 ngày trốn chạy,0,0,0,0,0
Bí mật trong chiếc túi xách màu đen của đôi nam nữ lượn phố Hà Nội,0,0,0,0,0
Huỷ hoại rừng tự nhiên 3 đối tượng lãnh án tù,0,0,0,0,0
Cầm điện thoại khi đang điều khiển xe ô tô có bị xử phạt không,0,0,0,0,0
Cựu Phó Chủ tịch phường vừa bị bắt ở Quảng Ninh tạo bẫy lừa đảo như thế nào?,0,0,0,0,0
Truy quét nhanh tóm gọn ổ nhóm chặt cướp biển số xe để khoe chiến tích,0,0,0,0,0
Xe cứu thương đi làm nhiệm vụ có được đi quá tốc độ không?,0,0,0,0,0
Vụ án đưa nhận hối lộ ở Hòa Bình: Khởi tố 3 bị can,0,0,0,0,0
Phó giám đốc Sở Công Thương Lai Châu bị bắt về hành vi Nhận hối lộ,0,0,0,0,0
Xin dừng xe để xuống nữ hành khách bị nhân viên nhà xe đe dọa,0,0,0,0,0
Hưng Yên: Kiểm tra phát hiện gần 2.800 chiếc bánh Trung thu không rõ nguồn gốc,0,1,0,0,0
Kí ức rùng rợn nơi động quỷ xứ người: Những ngày tháng địa ngục trần gian,0,0,0,0,0
Điều tra vụ chủ nợ bị đâm tử vong ở Long An,0,1,0,0,0
Khởi tố đối tượng liều lĩnh giật điện thoại của người đi đường ở Hà Nội,0,0,0,0,0
Nhóm thiếu niên từ Hải Dương sang Hải Phòng cướp xe bị bắt,0,0,0,0,0
Vụ bố vợ đâm chết con rể cũ: Diễn biến đau lòng và bản án 9 năm tù,0,1,0,0,0
Biểu hiện lạ của người đàn ông suýt sập bẫy 2 2 tỷ đồng,0,0,0,0,0
Trend giới trẻ tụ tập check-in bằng camera giám sát ở Hà Nội: Công an vào cuộc,0,1,0,0,0
Công an TP.HCM triệt phá đường dây mua bán trẻ sơ sinh quy mô lớn chưa từng thấy,0,0,0,0,0
Vợ thấy chồng có biểu hiện lạ liền báo công an thoát bẫy lừa 2 2 tỷ đồng,0,0,0,0,0
Bắt quả tang nhóm nam nữ tụ tập xuyên đêm làm điều mờ ám trong căn hộ,0,0,0,0,0
Quân Idol và đồng phạm hầu tòa: An ninh thắt chặt,0,0,0,0,0
Bắt nhóm đối tượng chém người khoe chiến tích trên mạng xã hội ở Phú Thọ,0,0,0,0,0
Bật ngửa với mánh khóe ăn chặn tiền hối lộ của Phó Giám đốc chi nhánh Xuyên Việt Oil,0,0,0,0,0
Các tình tiết giảm nhẹ trong xử lý vi phạm giao thông là gì,0,0,0,0,0
Cảnh sát giao thông có được truy đuổi theo phương tiện vi phạm,0,0,0,0,0
Đi vào đường cao tốc cần tuân thủ những quy tắc nào?,0,0,0,0,0
Thấy người yêu làm ở quán karaoke đến khuya gã trai cùng bạn đánh khách tử vong,0,0,0,0,0
Hé lộ nguồn tiền khủng mà nữ Giám đốc Xuyên Việt Oil dùng để chi hối lộ các cựu lãnh đạo,0,0,0,0,0
Biển số xe định danh có bao nhiêu số?,0,0,0,0,0
Bi kịch tình tiền: Thi thể cô gái lõa thể trong bao tải ven đường tố cáo tội ác của gã tình nhân,0,0,0,0,0
Bắt 2 nữ quái chuyên gây nỗi ám ảnh cho người dân trong lễ hội trung thu,0,0,0,0,0
Tỷ phú Phạm Nhật Vượng và nghệ sĩ Xuân Bắc bị giả mạo để lừa đảo trên mạng,0,0,0,0,0
Cảnh sát phá cửa cuốn dập tắt đám cháy ở kho hàng chuyển phát nhanh Hà Nội,0,0,0,0,0
Người điểu khiển xe máy phải giảm tốc độ trong những trường hợp nào?,0,0,0,0,0
CSGT tăng cường xử lý học sinh vi phạm giao thông,0,0,0,0,0
Ném bom xăng vào trụ sở 3 ngân hàng,0,1,0,0,0
Bộ Công an đề nghị tổng rà soát cơ sở bảo trợ trẻ em,0,0,0,0,0
Lừa quen nhiều lãnh đạo để bảo kê nhà hàng,0,0,0,0,0
Cựu thứ trưởng cục trưởng bị cáo buộc gây thiệt hại 937 tỷ đồng cho EVN,0,0,0,0,0
Bị bắt vì mỗi ngày gọi cho vợ 100 cuộc điện thoại,0,1,1,0,1
Chủ xe Macan đòi Porsche Sài Gòn bồi thường bất thành,0,0,0,0,0
Làm giả hồ sơ thiết kế cải tạo xe tập lái,0,0,0,0,0
Vây bắt hai thanh niên cướp giật điện thoại 4 người dân bị đâm,0,0,0,0,0
Công an TPHCM thu giữ gần 1 tấn ma túy,0,0,0,0,0
Triệt phá đường dây đưa ngư phủ trốn ra nước ngoài đánh bắt hải sản,0,0,0,0,0
Một cán bộ ngân hàng ở Phú Quốc bị giữ trong trường hợp khẩn cấp,0,0,0,0,0
Người đàn ông giả làm khách vào cửa hàng ở TPHCM trộm laptop,0,0,0,0,0
Bà Trương Mỹ Lan muốn dùng dự án trị giá gấp 3 Times Square để bồi thường,0,0,0,0,0
DJ Bé Vi giúp sức cho ông trùm buôn ma túy xuyên quốc gia,0,0,0,0,0
Thực nghiệm lại cách cựu Chủ tịch NXB Giáo dục nhận hối lộ từ doanh nghiệp,0,0,0,0,0
Dự án đường sắt tốc độ cao 67 tỉ USD: Chậm mà chắc,0,0,1,0,1
Ninh Bình tôn vinh 65 tập thể cá nhân điển hình tiên tiến trong học tập làm theo tư tưởng đạo đức phong cách Hồ Chí Minh,0,0,0,0,0
Ông Nguyễn Trọng Nghĩa dự lễ tôn vinh Nhà khoa học của nhà nông,0,1,0,0,0
Việt Nam phản đối việc Trung Quốc hành xử thô bạo với ngư dân ở Hoàng Sa,0,0,0,0,0
Đề nghị kỷ luật 3 nguyên Bí thư Tỉnh ủy,0,0,0,0,0
Chủ tịch UBND TP Hồ Chí Minh nêu 3 đề xuất 3 kiến nghị đối với Mặt trận Tổ quốc,0,0,0,0,0
Đại hội thi đua yêu nước cựu chiến binh gương mẫu tỉnh Bình Phước lần thứ VII,0,1,0,0,0
Toàn tỉnh có 69/94 xã được công nhận đạt chuẩn nông thôn mới,0,0,0,0,0
Ông Phan Tiến Hòa được bổ nhiệm làm Phó Cục trưởng Cục Thuế thành phố Hà Nội,0,1,0,0,0
Đề nghị hỗ trợ cho người dân trồng hoa đào Nhật Tân quất cảnh Tứ Liên,0,0,0,0,0
Triển lãm số về Hoàng Sa Trường Sa của Việt Nam đến với học sinh,0,0,0,0,0
Phú Yên kỷ niệm 94 năm ngày thành lập chi bộ Đảng Cộng sản đầu tiên và trao Giải báo chí về xây dựng Đảng năm 2024,0,0,0,0,0
Bài 3: Đổi mới phương thức lãnh đạo - nhân tố quyết định thành công công việc lãnh đạo cầm quyền của Đảng,0,1,1,1,0
Trang bị kiến thức về văn hóa gia đình cho hơn 260 cán bộ cơ sở,0,0,0,0,0
Liên đoàn Lao động tỉnh Cao Bằng gửi thư cảm ơn Báo Công Thương,0,0,0,0,0
TP Hà Nội gặp mặt tri ân người có công tham gia giải phóng Thủ đô,0,0,0,0,0
Cử tri Bù Đăng quan tâm nhiều đến quy hoạch bô xít,0,0,0,0,0
Ra mắt Chatbot AI hỗ trợ điều phối hoạt động tình nguyện,0,0,0,0,0
Tăng cường cầu nối của nhóm nghị sỹ hữu nghị trong quan hệ Việt Nam-Canada,0,0,0,0,0
Giới thiệu 80 bức ảnh chủ đề Bác Tôn với Quân đội nhân dân Việt Nam,0,1,0,0,0
Thông báo nhanh kết quả hội nghị Trung ương 10 và quán triệt các nội dung chuẩn bị tổ chức đại hội đảng bộ các cấp,0,0,0,0,0
Hướng dẫn tổ chức đại hội các hợp tác xã nhiệm kỳ 2024 – 2029,0,0,0,0,0
Đồng chí Nguyễn Trọng Đông thăm tặng quà cựu chiến binh tham gia giải phóng Thủ đô,0,0,0,0,0
Cục Lưu trữ Văn phòng Trung ương Đảng kiểm tra công tác văn thư lưu trữ tại Đồng Nai,0,1,0,0,0
Tuyên truyền những chủ đề lớn trọng tâm từ nay đến Đại hội lần thứ XIV của Đảng,0,0,0,0,0
Chủ tịch UBND TPHCM đề nghị nên có Diễn đàn nhân dân,0,0,0,0,0
Ninh Bình: Tôn vinh các điển hình tiên tiến trong học tập và làm theo tư tưởng đạo đức phong cách Hồ Chí Minh,0,0,0,0,0
Thăm tặng quà cựu chiến binh tham gia giải phóng Thủ đô,0,0,0,0,0
Trao bằng khen tặng quân nhân thuộc Bộ đội Biên phòng tỉnh Cà Mau,0,0,0,0,0
Ký kết Thỏa thuận trao đổi và hợp tác giữa tỉnh Vĩnh Phúc và tỉnh Mayabeque (Cuba),0,0,0,0,0
Như Xuân triển khai Chỉ thị số 35 của Bộ Chính trị và Kế hoạch tổ chức Đại hội đảng bộ các cấp nhiệm kỳ 2025-2030,0,0,0,0,0
Bồi dưỡng cập nhật kiến thức về công tác phòng chống tham nhũng tiêu cực,0,0,0,0,0
Sáng mãi tinh thần Quyết tử để Tổ quốc quyết sinh,0,0,0,0,0
Triển lãm ảnh chuyên đề Bác Tôn với Quân đội nhân dân Việt Nam,0,0,0,0,0
Tiếp tục tuyên truyền hiệu quả về nhiệm vụ quân sự quốc phòng,0,0,0,0,0
Huyện Thanh Bình có 17 công trình chào mừng Đại hội đại biểu Mặt trận Tổ quốc Việt Nam các cấp,0,0,0,0,0
Xác định nhiệm vụ khoa học và công nghệ thuộc lĩnh vực Công nghệ thông tin và môi trường thực hiện vào năm 2025,0,0,0,0,0
Đại biểu Quốc hội tiếp xúc cử tri huyện Yên Sơn trước kỳ họp thứ 8 Quốc hội khóa XV,0,0,0,0,0
100 Thủ khoa xuất sắc Thủ đô Hà Nội ghi danh Sổ Vàng,0,0,0,0,0
Thúc đẩy hợp tác chặt chẽ giáo dục Việt Nam - Nhật Bản,0,1,0,0,0
Huyện Sóc Sơn: 55 đơn vị ủng hộ 1 4 tỷ đồng cho Quỹ Vì người nghèo,0,0,0,0,0
Kinh tế - xã hội quốc phòng an ninh tỉnh Đắk Nông đạt kết quả khá toàn diện,0,0,0,0,0
Bến Tre: Trao chủ trương chứng nhận đầu tư cho 6 dự án với tổng vốn hơn 7.985 tỷ đồng,0,0,0,0,0
Đoàn ĐBQH tỉnh Gia Lai tiếp xúc cử tri là cán bộ công đoàn đoàn viên người lao động,0,0,0,0,0
Lễ tôn vinh điển hình tiên tiến học tập và làm theo tư tưởng đạo đức phong cách Hồ Chí Minh (giai đoạn 2014-2024),0,0,0,0,0
Nâng cao nghiệp vụ biên phòng cho cán bộ quân đội Lào,0,0,0,0,0
Sôi nổi Hội thao truyền thống các cơ quan Khối Đảng tỉnh Khánh Hòa lần thứ 22 - năm 2024,0,0,0,0,0
Báo chí xuất bản Quân đội tuyên truyền đậm nét các hoạt động kỷ niệm 80 năm Ngày thành lập Quân đội nhân dân Việt Nam,0,0,0,0,0
Dâng hương dâng hoa Nhà tưởng niệm Chủ tịch Hồ Chí Minh Khu di tích Quốc gia đặc biệt địa điểm Chiến thắng Biên giới tại xã Đức Long (Thạch An),0,0,0,0,0
Tập huấn nâng cao nghiệp vụ Biên phòng cho cán bộ Quân đội Nhân dân Lào,0,0,0,0,0
Ông Nguyễn Xuân Thắng tiếp Giám đốc Quốc gia Ngân hàng thế giới tại Việt Nam,0,1,0,0,0
Đảng ủy PV Drilling quán triệt Kết luận 76-KL/TW và triển khai sinh hoạt chuyên đề Một đội ngũ một mục tiêu,0,1,0,0,0
UN-Habitat cam kết tăng cường thể chế và nâng cao năng lực trong lĩnh vực đô thị của Việt Nam,0,1,0,0,0
Kỷ niệm 94 năm ngày thành lập Chi bộ Đảng Cộng sản đầu tiên tại Phú Yên,0,0,0,0,0
Các chính sách dân tộc đã tạo chuyển biến rõ rệt,0,0,0,0,0
Thúc đẩy hợp tác giữa TP.Hồ Chí Minh và 9 tỉnh phía Bắc Bắc Trung Bộ,0,0,0,0,0
Thị xã Kỳ Anh Hà Tĩnh đã tổ chức xong 151/183 Đại hội chi bộ nhiệm kỳ 2024-2027,0,0,0,0,0
Sôi nổi livestream tại Hội chợ sản phẩm Thanh niên Kon Tum,0,1,0,0,0
Giám sát việc ban hành nghị quyết của HĐND cấp huyện tại Thạch Thành,0,0,0,0,0
Lễ kỷ niệm 50 năm giải phóng Đồng Xoài phải trang trọng và thiết thực,0,0,0,0,0
Tìm thấy thi thể tài xế xe tải bị nước lũ cuốn cách 20km,0,0,0,0,0
Bão kỳ lạ Krathon đổ bộ Đài Loan (Trung Quốc) đã có 2 người thiệt mạng,0,0,0,0,0
Chiều nay khả năng TP HCM và Nam Bộ có mưa to,0,0,0,0,0
Bão Krathon di chuyển khỏi Biển Đông và suy yếu,0,0,0,0,0
Lũ lụt Nepal: Hơn 200 người thiệt mạng 27 người mất tích,0,1,0,0,0
Bão Helene tan đã lâu người Mỹ vẫn phải chờ nước sạch cả tháng trời,0,1,1,1,0
Bị lộ vị trí CSGT phải thay đổi chốt chặn tuần lưu liên tục trên đường,0,0,0,0,0
Ô tô 7 chỗ va chạm xe máy người đàn ông bị húc văng xa tử vong tại chỗ,0,0,0,0,0
Khoảng 3.300 doanh nghiệp thiệt hại do bão sẽ được tạm dừng đóng 2 loại quỹ,0,0,0,0,0
Làm rõ vụ tai nạn khiến 1 người tử vong ở khu vực rào chắn thi công trên QL 1,0,0,0,0,0
Bão Krathon đổ bộ vào Đài Loan (Trung Quốc) đã có 2 người tử vong,0,0,0,0,1
Tìm thấy thi thể tài xế bị suối cuốn trôi ở Đà Lạt,0,0,0,0,0
Phú Thọ cần sớm có phương án tháo dỡ phần còn lại của cầu Phong Châu,0,1,0,0,0
Biển đông có thể đón 2 cơn bão trong tháng này,0,1,0,0,0
21 lượt ý kiến tại cuộc tiếp xúc cử tri của Đoàn ĐBQH với công nhân lao động,0,0,0,0,0
TP.HCM đang mưa lớn giông sét ầm ầm,0,1,0,0,0
Mexico bắt buộc cung cấp ghế ngồi có tựa lưng cho người lao động,0,0,0,0,1
Nhiều năm lưu thông trên con đường đau khổ cử tri Lang Chánh đồng loạt kiến nghị,0,0,0,0,0
Tiềm ẩn nguy cơ sạt lở trên đèo Hải Vân,0,0,0,0,0
Tìm thấy thi thể tài xế bị nước cuốn trôi khi lái xe qua đập tràn ở Đà Lạt,0,0,0,0,0
Chi tiết 28 ga trong dự án đường sắt cao tốc Bắc - Nam,0,0,0,0,0
Xuất hiện vết nứt ngang đồi huyện Như Thanh khẩn cấp di dời các hộ dân,0,0,0,0,0
Rốt ráo chuẩn bị công tác cấp điện năm 2025,0,0,0,0,0
Khôi phục nhanh sản xuất chăn nuôi thủy sản sau bão lũ,0,0,0,0,0
Dự án đường Vành đai 4 - vùng Thủ đô giảm hơn 2.100 tỷ đồng vốn đầu tư,0,0,0,0,0
Kon Tum chủ động ứng phó động đất,0,0,0,0,0
Trao gói thầu trị giá 1.105 tỷ đồng xây cao tốc Hòa Bình - Mộc Châu,0,0,0,0,0
Vừa chào tạm biệt bão Krathon dự báo mùa bão khốc liệt lại cận kề,0,0,1,0,1
Xe đầu kéo cuốn xe đạp điện vào gầm người phụ nữ tử vong thương tâm,0,0,0,0,0
TKV: 9 tháng sản xuất trên 27 5 triệu tấn than nguyên khai,0,0,0,0,0
Chuyển đối số ngành Y: Lợi đơn lợi kép cho người bệnh lẫn bác sĩ và bệnh viện,0,0,0,0,0
Hội Nông dân huyện Bình Lục trao bò vàng sinh sản cho hội viên,0,0,0,0,0
Kiến nghị bỏ mua sổ khám bệnh giấy,0,0,0,0,0
Đường sắt tốc độ cao: Ăn sáng Hà Nội - ăn trưa Sài Gòn,0,0,0,0,0
Thí điểm Sổ sức khỏe điện tử qua VNeID,0,1,0,0,0
Triệt phá sòng bạc khủng ở Hậu Giang: Choáng trước quy mô và cách thức tổ chức,0,0,0,0,0
Làn xe cơ giới là gì?,0,1,1,0,1
Tin tức pháp luật mới nhất ngày 29/9: Cán bộ ngân hàng lừa đảo hơn 10 tỷ đồng,0,0,0,0,0
Ôtô đâm vào người đi bộ trên cao tốc chịu trách nhiệm thế nào?,0,0,0,0,0
Điều tra nguyên nhân vụ cháy xưởng tái chế nhựa khiến một người tử vong,0,0,0,0,0
Bình Dương: Tạm giữ 2 thanh niên tạt sơn chất bẩn để đòi nợ,0,0,0,0,0
Vụ bé trai 2 ngày tuổi bị bắt cóc: Nghi phạm Thạch Thị Sóc Sô Khone khai gì?,0,0,0,0,0
Hà Tĩnh: Khởi tố bắt tạm giam đối tượng thông chốt tấn công CSGT,0,0,0,0,0
Vụ giết người vì mâu thuẫn khi chơi tổ tôm ở Nam Định: 4 nhân chứng đều vắng mặt,0,0,0,0,0
Người phụ nữ đặt mua 4 sổ đỏ giả trên Facebook rồi lấy đi vay 800 triệu đồng,0,0,0,0,0
Vụ xe tải do vợ cầm lái cán chồng tử vong ở Bình Phước: Lời khai ban đầu gây sốc,0,0,0,0,0
Thế giới ngầm mại dâm 4.0: Chân dài Bolero điều hành đường dây gái gọi nuôi mơ ước làm ca sĩ,0,0,0,0,0
Lừa đảo chiếm đoạt hơn 41 tỷ đồng nữ đại gia lĩnh án chung thân,0,0,0,0,0
Bế mạc Đại hội đại biểu MTTQ Việt Nam TPHCM lần thứ XII,0,0,0,0,0
Sớm đề nghị có Luật Đô thị đặc biệt cho TPHCM,0,0,0,0,0
Đà Lạt: Hô biến hơn 3 6ha đất rừng thành vườn,0,0,0,0,0
Sẽ sửa đổi quy định cưỡng chế thi hành quyết định hành chính về quản lý thuế,0,0,0,0,0
Bộ VH-TT-DL nói gì về việc quy định Quốc phục của Việt Nam?,0,0,0,0,0
Năm 2025 lựa chọn nhà đầu tư xây dựng Cảng trung chuyển quốc tế Cần Giờ,0,0,0,0,0
Xác định lộ trình để thực hiện thẻ bảo hiểm y tế điện tử,0,0,0,0,0
Lan tỏa công tác giáo dục chủ nghĩa yêu nước cho các thế hệ người Hà Nội,0,0,0,0,0
Phú Yên kỷ niệm 94 năm ngày thành lập chi bộ Đảng Cộng sản đầu tiên và trao Giải báo chí về xây dựng Đảng năm 2024,0,0,0,0,0
Táº§m nhÃ¬n vá» ká»· nguyÃªn má»i trong quan há» há»¯u nghá» vÃ  há»£p tÃ¡c Viá»t Nam-Ireland,0,0,1,1,1
Tạo không gian phát triển mới vì lợi ích và thịnh vượng nhân dân hai nước Việt Nam-Ireland,0,0,0,0,0
Khai mạc Diễn tập khu vực phòng thủ tỉnh Hòa Bình năm 2024,0,0,0,0,0
Tổng Bí thư Chủ tịch nước Tô Lâm thăm Trường liên cấp mang tên Chủ tịch Hồ Chí Minh,0,0,0,0,0
